,Section,Speaker,Text,Timestamp,Hearing
275,Section_0,Kurt Volker,"I wouldn’t have called it a necessary condition. And in fact, when it became clear later that we were not able to agree on an agreement that the Ukrainians were comfortable with, I agree with the Ukrainians just to drop it. It’s not worth it.",01:17:51,Volker/Morrison
276,Section_0,Dan Goldman,"No, I understand that. But is it your testimony that based on the texts that you wrote linking the investigations and the 2016 election on July 25th to the White House meeting, you’re saying that by this point in August with this back and forth that you were unaware that this public statement was a condition for the White House meeting?",01:18:04,Volker/Morrison
277,Section_0,Kurt Volker,"I wouldn’t have called it a condition. It’s a nuance I guess, but I viewed it as very helpful. If we could get this done, it would help improve the perception that President Trump and others had, and then we would get the date for a meeting. If we didn’t have a statement, I wasn’t giving up and thinking that, oh well then we’ll never get a meeting.",01:18:23,Volker/Morrison
278,Section_0,Dan Goldman,Let’s go to the next day where there was another text exchange. And at the top could you just read the first text there?,01:18:44,Volker/Morrison
279,Section_0,Kurt Volker,"It says, “Hi Andrey. Good talking. Following is text with insert at the end for the two key items. We will work on official request.”",01:18:52,Volker/Morrison
280,Section_0,Dan Goldman,And then you’ll see the highlighted portion of the next text. The other is identical to your previous one and then it just adds including the… Including these involving Burisma and the 2016 elections. Is that right?,01:19:00,Volker/Morrison
281,Section_0,Kurt Volker,That is correct.,01:19:11,Volker/Morrison
282,Section_0,Dan Goldman,And that was what Mr. Giuliani insisted on adding to the statement?,01:19:12,Volker/Morrison
283,Section_0,Kurt Volker,That’s what he said will be necessary for that to be credible.,01:19:16,Volker/Morrison
284,Section_0,Dan Goldman,And the Ukrainians ultimately did not issue this statement. Is that right?,01:19:19,Volker/Morrison
285,Section_0,Kurt Volker,That is correct.,01:19:23,Volker/Morrison
286,Section_0,Dan Goldman,"And President Zelensky ultimately did not get the oval office meeting either, did he?",01:19:24,Volker/Morrison
287,Section_0,Kurt Volker,Not yet.,01:19:27,Volker/Morrison
288,Section_0,Dan Goldman,"Now I want to move forward to September, in early September, when the security assistance begins to more overtly be used as leverage to pressure the Ukrainians to conduct these investigations that President Trump wanted. Mr. Morrison, you accompanied Vice President Pence to Warsaw when he met with President Zelensky. Is that right?",01:19:30,Volker/Morrison
289,Section_0,Tim Morrison,I was in Warsaw when the vice president was designated as the president’s representative. I was accompanying Ambassador Bolton.,01:19:58,Volker/Morrison
290,Section_0,Dan Goldman,Understood. You were at the bilateral meeting with the vice president and president Zelensky. Correct?,01:20:06,Volker/Morrison
291,Section_0,Tim Morrison,I was.,01:20:11,Volker/Morrison
292,Section_0,Dan Goldman,"And in that meeting, were the Ukrainians concerned about the hold on security clearance, military assistance rather?",01:20:11,Volker/Morrison
293,Section_0,Tim Morrison,Yes.,01:20:24,Volker/Morrison
294,Section_0,Dan Goldman,What did they say?,01:20:26,Volker/Morrison
295,Section_0,Tim Morrison,"It was the first issue that President Zelensky raised with Vice President Pence. They were very interested. They talked about its importance to Ukraine, its important to the relationship.",01:20:29,Volker/Morrison
296,Section_0,Dan Goldman,And what was Vice President Pence’s response?,01:20:43,Volker/Morrison
297,Section_0,Tim Morrison,"The vice president represented that it was a priority for him and that we were working to address, and he characterized President Trump’s concerns about the state of corruption in Ukraine and the president’s prioritization of getting the Europeans to contribute more to security sector assistance.",01:20:46,Volker/Morrison
298,Section_0,Dan Goldman,"And did he directly explain to the Ukrainians that those were the actual reasons for the holds, or was he just commenting on general concerns of the president?",01:21:14,Volker/Morrison
299,Section_0,Tim Morrison,"I don’t know that he necessarily acknowledged a hold. He mentioned that we were reviewing the assistance, and that’s the way I heard it. That’s the way I would characterize it. And those were the points he raised to help President Zelensky understand where we were in our process.",01:21:26,Volker/Morrison
300,Section_0,Dan Goldman,"And to your knowledge though on sort of the staff level as the coordinator of all the inter-agency process, you were not of any review of the Ukraine security assistance money, were you?",01:21:46,Volker/Morrison
301,Section_0,Tim Morrison,Well we were. We had been running a review. We had been running an inter-agency process to provide the president the information that I had been directed to generate for the president’s consideration as to the state of inter-agency support for continuing Ukraine security sector assistance.,01:22:00,Volker/Morrison
302,Section_0,Dan Goldman,"And the entire inter-agency supported the continuation of the security assistance, isn’t that right?",01:22:18,Volker/Morrison
303,Section_0,Tim Morrison,That is correct.,01:22:23,Volker/Morrison
304,Section_0,Dan Goldman,"Now after this larger meeting with Vice President Pence and President Zelensky, you testified at your deposition that you saw Ambassador Sondland immediately go over and pull Andrey Yermak aside and have a conversation. Is that right?",01:22:24,Volker/Morrison
305,Section_0,Tim Morrison,"I mean it was, President Zelensky left the room. Vice President Pence left the room. And in sort of an anteroom, Ambassador Sondland and presidential advisor Yermak had this discussion. Yes.",01:22:38,Volker/Morrison
306,Section_0,Dan Goldman,And what did ambassador Sondland tell you that he told Mr. Yermak?,01:22:51,Volker/Morrison
307,Section_0,Tim Morrison,That the Ukrainians would have to have the prosecutor general make a statement with respect to the investigations as a condition of having the aid lifted.,01:22:58,Volker/Morrison
308,Section_0,Dan Goldman,And you testified that you were not comfortable with what Ambassador Sondland had told you. Why not?,01:23:10,Volker/Morrison
309,Section_0,Tim Morrison,"Well, I was concerned about what I saw as essentially an additional hurdle to accomplishing what I had been directed to help accomplish, which was giving the president the information he needed to determine that the security sector assistance could go forward.",01:23:17,Volker/Morrison
310,Section_0,Dan Goldman,"So now there’s a whole other wrinkle to it, right?",01:23:35,Volker/Morrison
311,Section_0,Tim Morrison,There was the appearance of one based on what Ambassador Sondland represented.,01:23:38,Volker/Morrison
312,Section_0,Dan Goldman,And you told Ambassador Taylor about this conversation as well. Is that right?,01:23:42,Volker/Morrison
313,Section_0,Tim Morrison,I promptly reached out to Ambassador Taylor to schedule a secure phone call.,01:23:45,Volker/Morrison
314,Section_0,Dan Goldman,And in your deposition you testified that his testimony other than one small distinction between President Zelensky and the prosecutor general was accurate as to what you told him. Is that correct?,01:23:50,Volker/Morrison
315,Section_0,Tim Morrison,"About that conversation, yes.",01:24:01,Volker/Morrison
316,Section_0,Dan Goldman,"And generally speaking, you confirmed everything that Ambassador Taylor told you except for that one thing and a small other ministerial matter relating to the location of a meeting. Is that correct?",01:24:02,Volker/Morrison
317,Section_0,Tim Morrison,Correct.,01:24:13,Volker/Morrison
318,Section_0,Dan Goldman,Now did you tell Ambassador Bolton about this conversation as well?,01:24:14,Volker/Morrison
319,Section_0,Tim Morrison,I reached out to him as well and requested his availability for a secure phone call.,01:24:18,Volker/Morrison
320,Section_0,Dan Goldman,And what was his response when you explained to him what Ambassador Sondland had said?,01:24:22,Volker/Morrison
321,Section_0,Tim Morrison,Tell the lawyers.,01:24:27,Volker/Morrison
322,Section_0,Dan Goldman,Did you go tell the lawyers?,01:24:29,Volker/Morrison
323,Section_0,Tim Morrison,"When I returned to the states, yes.",01:24:30,Volker/Morrison
324,Section_0,Dan Goldman,And did he explain to you why he wanted you to tell the lawyers?,01:24:32,Volker/Morrison
325,Section_0,Tim Morrison,He did not.,01:24:34,Volker/Morrison
326,Section_0,Dan Goldman,"Now a few days later on September 7th, you spoke again to Ambassador Sondland who told you that he had just gotten off the phone with President Trump. Isn’t that right?",01:24:36,Volker/Morrison
327,Section_0,Tim Morrison,"That sounds correct, yes.",01:24:46,Volker/Morrison
328,Section_0,Dan Goldman,What did Ambassador Sondland tell you that president Trump said to him?,01:24:48,Volker/Morrison
329,Section_0,Tim Morrison,"If I recall this conversation correctly, this was where Ambassador Sondland related that there was no quid pro quo, but President Zelensky had to make the statement and that he had to want to do it.",01:24:53,Volker/Morrison
330,Section_0,Dan Goldman,And by that point did you understand that the statement related to the Biden in 2016 investigations?,01:25:09,Volker/Morrison
331,Section_0,Tim Morrison,"I think I did, yes.",01:25:17,Volker/Morrison
332,Section_0,Dan Goldman,And that that was essentially a condition for the security assistance to be released?,01:25:20,Volker/Morrison
333,Section_0,Tim Morrison,I understood that that’s what Ambassador Sondland believed,01:25:24,Volker/Morrison
334,Section_0,Dan Goldman,After speaking with President Trump?,01:25:28,Volker/Morrison
